講堂	こうどう	auditorium	n4
講義	こうぎ	lecture	n4
謝る	あやまる	to apologize	n4
警官	けいかん	policeman	n5
警察	けいさつ	police	n4
豚肉	ぶたにく	pork	n5
負ける	まける	to lose	n4
財布	さいふ	wallet	n5
買い物	かいもの	shopping	n5
買う	かう	to buy	n5
貸す	かす	to lend	n5
貼る	はる	to stick	n5
貿易	ぼうえき	trade	n4
賑やか	にぎやか	bustling,busy	n5
質問	しつもん	question	n5
贈り物	おくりもの	gift	n4
赤	あか	red	n5
赤い	あかい	red	n5
赤ん坊	あかんぼう	baby	n4
走る	はしる	to run	n5
起きる	おきる	to get up	n5
起す	おこす	to wake	n4
趣味	しゅみ	hobby	n4
足	あし	foot,leg	n5
足す	たす	to add a number	n4
足りる	たりる	to be enough	n4
踊り	おどり	a dance	n4
踊る	おどる	to dance	n4
踏む	ふむ	to step on	n4
車	くるま	car,vehicle	n5
軽い	かるい	light	n5
辛い	からい	spicy	n5
辞典	じてん	dictionary	n4
辞書	じしょ	dictionary	n5
辺	へん	area	n5
込む	こむ	to include	n4
迎える	むかえる	to go out to meet	n4
近い	ちかい	near	n5
近く	ちかく	near	n5
近所	きんじょ	neighbourhood	n4
返す	かえす	to return something	n5
返事	へんじ	reply	n4
退院	たいいんする	to leave hospital	n4
送る	おくる	to send	n4
逃げる	にげる	to escape	n4
途中	とちゅう	on the way	n4
通う	かよう	to commute	n4
通る	とおる	to go through	n4
速い	はやい	quick	n5
連絡	れんらく	contact	n4
進む	すすむ	to make progress	n4
遅い	おそい	late,slow	n5
遅れる	おくれる	to be late	n4
遊び	あそび	play	n4
遊ぶ	あそぶ	to play,to make a visit	n5
運ぶ	はこぶ	to transport	n4
運転手	うんてんしゅ	driver	n4
過ぎる	すぎる	to exceed	n4
道	みち	street	n5
道具	どうぐ	tool,means	n4
違う	ちがう	to differ	n5
遠い	とおい	far	n5
遠く	とおく	distant	n4
遠慮	えんりょする	to be reserved, to be restrained	n4
適当	てきとう	suitability	n4
選ぶ	えらぶ	to choose	n4
郊外	こうがい	outskirts	n4
部屋	へや	room	n5
部長	ぶちょう	head of a section	n4
郵便局	ゆうびんきょく	post office	n5
都	と	metropolitan	n4
都合	つごう	circumstances,convenience	n4
重い	おもい	heavy	n5
野菜	やさい	vegetable	n5
金曜日	きんようび	Friday	n5
釣る	つる	to fish	n4
鉛筆	えんぴつ	pencil	n5
銀行	ぎんこう	bank	n5
鏡	かがみ	mirror	n4
長い	ながい	long	n5
門	もん	gate	n5
閉まる	しまる	to close,to be closed	n5
閉める	しめる	to close something	n5
開く	あく	to open,to become open	n5
開く	ひらく	to open an event	n4
開ける	あける	to open	n5
間	あいだ	a space	n4
間に合う	まにあう	to be in time for	n4
間違える	まちがえる	to make a mistake	n4
関係	かんけい	relationship	n4
降りる	おりる	to get off, to descend	n5
降り出す	ふりだす	to start to rain	n4
降る	ふる	to fall, e.g. rain or snow	n5
隅	すみ	corner,nook	n4
階段	かいだん	stairs	n5
隣	となり	next door to	n5
集める	あつめる	to collect something	n4
集る	あつまる	to gather	n4
雑誌	ざっし	magazine	n5
難しい	むずかしい	difficult	n5
雨	あめ	rain	n5
雪	ゆき	snow	n5
雲	くも	cloud	n4
零	れい	zero	n5
電報	でんぽう	telegram	n4
電気	でんき	electricity,electric light	n5
電灯	でんとう	electric light	n4
電話	でんわ	telephone	n5
電車	でんしゃ	electric train	n5
青	あお	blue	n5
青い	あおい	blue	n5
静か	しずか	quiet	n5
非常に	ひじょうに	extremely	n4
靴	くつ	shoes	n5
靴下	くつした	socks	n5
音	おと	sound, note	n4
音楽	おんがく	music	n5
頭	あたま	head	n5
頼む	たのむ	to ask	n5
風	かぜ	wind	n5
風邪	かぜ	a cold	n5
飛ぶ	とぶ	to fly,to hop	n5
飛行場	ひこうじょう	airport	n4
飛行機	ひこうき	aeroplane	n5
食べる	たべる	to eat	n5
食べ物	たべもの	food	n5
食堂	しょくどう	dining hall	n5
食料品	しょくりょうひん	groceries	n4
飲み物	のみもの	a drink	n5
飲む	のむ	to drink	n5
飴	あめ	candy	n5
飾る	かざる	to decorate	n4
首	くび	neck	n4
駅	えき	station	n5
駐車場	ちゅうしゃじょう	parking lot	n4
騒ぐ	さわぐ	to make noise,to be excited	n4
驚く	おどろく	to be surprised	n4
高い	たかい	tall, expensive	n5
高校	こうこう	high school	n4
高校生	こうこうせい	high school student	n4
高等学校	こうとうがっこう	high school	n4
髪	かみ	hair	n4
魚	さかな	fish	n5
鳥	とり	bird	n5
鳴く	なく	animal noise. to chirp, roar or croak etc.	n5
鳴る	なる	to sound	n4
黄色	きいろ	yellow	n5
黄色い	きいろい	yellow	n5
黒	くろ	black	n5
黒い	くろい	black	n5
鼻	はな	nose	n5
